sales_document,sales_document_item,requested_delivery_date,plant,storage_location,shipping_condition
4187,10,2024-07-03,AMS1,WH-B,Pickup
4188,10,2023-01-27,PAR1,WH-C,Standard
4189,10,2023-03-06,BER1,WH-B,Express
4190,10,2024-08-23,AMS1,WH-A,Express
4191,10,2024-08-24,BER1,WH-C,Pickup
4192,10,2024-07-22,AMS1,WH-C,Express
4193,10,2024-08-04,BER1,WH-B,Express
4194,10,2024-01-24,BER1,WH-C,Express
4195,10,2024-07-10,AMS1,WH-C,Pickup
4196,10,2023-03-02,PAR1,WH-C,Express
4197,10,2023-04-11,BER1,WH-C,Express
4198,10,2023-08-01,AMS1,WH-B,Express
4199,10,2024-12-08,PAR1,WH-A,Pickup
4200,10,2024-05-30,BER1,WH-B,Standard
4201,10,2023-10-28,AMS1,WH-C,Express
4202,10,2023-04-24,PAR1,WH-C,Express
4203,10,2023-09-09,PAR1,WH-A,Pickup
4204,10,2023-06-05,BER1,WH-A,Pickup
4205,10,2024-10-30,PAR1,WH-C,Pickup
4206,10,2023-05-02,AMS1,WH-C,Pickup
4207,10,2024-04-09,BER1,WH-A,Pickup
4208,10,2023-12-21,BER1,WH-C,Pickup
4209,10,2024-07-22,AMS1,WH-C,Express
4210,10,2024-01-05,PAR1,WH-A,Express
4211,10,2023-06-28,AMS1,WH-B,Pickup
4212,10,2024-12-28,AMS1,WH-A,Standard
4213,10,2023-09-25,BER1,WH-A,Standard
4214,10,2024-01-06,AMS1,WH-B,Pickup
4215,10,2023-11-24,AMS1,WH-B,Express
4216,10,2024-12-17,AMS1,WH-A,Pickup
4217,10,2023-12-16,PAR1,WH-A,Express
4218,10,2024-05-14,BER1,WH-B,Pickup
4219,10,2024-06-18,AMS1,WH-B,Pickup
4220,10,2024-06-13,PAR1,WH-A,Express
4221,10,2023-06-22,PAR1,WH-A,Express
4222,10,2024-12-06,BER1,WH-B,Pickup
4223,10,2024-12-18,PAR1,WH-B,Express
4224,10,2024-07-04,AMS1,WH-A,Pickup
4225,10,2023-10-02,PAR1,WH-A,Express
4226,10,2023-04-22,PAR1,WH-A,Pickup
4227,10,2024-12-21,AMS1,WH-A,Express
4228,10,2024-06-09,PAR1,WH-C,Standard
4229,10,2024-05-13,PAR1,WH-C,Pickup
4230,10,2023-07-13,PAR1,WH-C,Pickup
4231,10,2024-12-23,AMS1,WH-C,Standard
4232,10,2025-01-01,PAR1,WH-C,Standard
4233,10,2023-01-27,BER1,WH-A,Express
4234,10,2024-08-06,BER1,WH-A,Pickup
4235,10,2024-04-23,BER1,WH-C,Standard
4236,10,2023-11-20,BER1,WH-B,Express
4237,10,2024-10-30,PAR1,WH-C,Express
4238,10,2023-10-14,PAR1,WH-A,Express
4239,10,2023-05-13,AMS1,WH-A,Pickup
4240,10,2023-07-14,BER1,WH-A,Pickup
4241,10,2024-12-30,BER1,WH-A,Pickup
4242,10,2024-08-14,PAR1,WH-A,Pickup
4243,10,2023-04-07,BER1,WH-C,Express
4244,10,2023-04-02,PAR1,WH-C,Pickup
4245,10,2023-04-16,AMS1,WH-C,Pickup
4246,10,2024-06-18,PAR1,WH-B,Pickup
4247,10,2024-03-26,AMS1,WH-C,Standard
4248,10,2024-04-20,AMS1,WH-A,Pickup
4249,10,2023-07-28,PAR1,WH-B,Express
4250,10,2024-03-23,BER1,WH-B,Pickup
4251,10,2024-06-19,BER1,WH-B,Express
4252,10,2023-11-01,AMS1,WH-C,Standard
4253,10,2024-05-16,BER1,WH-A,Standard
4254,10,2024-10-14,BER1,WH-C,Pickup
4255,10,2024-02-17,AMS1,WH-A,Express
4256,10,2024-04-28,AMS1,WH-C,Pickup
4257,10,2023-07-12,PAR1,WH-C,Standard
4258,10,2024-11-18,AMS1,WH-B,Express
4259,10,2024-10-31,BER1,WH-B,Pickup
4260,10,2023-06-23,AMS1,WH-B,Standard
4261,10,2024-10-14,BER1,WH-B,Standard
4262,10,2024-10-07,PAR1,WH-C,Pickup
4263,10,2024-12-04,AMS1,WH-B,Standard
4264,10,2023-11-15,PAR1,WH-B,Express
4265,10,2024-08-11,PAR1,WH-B,Express
4266,10,2023-12-27,BER1,WH-B,Standard
4267,10,2023-02-27,BER1,WH-A,Pickup
4268,10,2024-07-15,AMS1,WH-A,Express
4269,10,2024-11-16,PAR1,WH-B,Pickup
4270,10,2023-07-04,AMS1,WH-B,Express
4271,10,2024-09-18,BER1,WH-B,Standard
4272,10,2024-12-20,PAR1,WH-C,Express
4273,10,2023-07-27,BER1,WH-B,Standard
4274,10,2023-11-10,BER1,WH-A,Standard
4275,10,2023-09-02,AMS1,WH-A,Pickup
4276,10,2024-07-02,BER1,WH-A,Pickup
4277,10,2024-08-27,PAR1,WH-C,Pickup
4278,10,2023-04-11,BER1,WH-B,Pickup
4279,10,2023-01-21,BER1,WH-A,Pickup
4280,10,2024-09-06,BER1,WH-C,Pickup
4281,10,2023-05-15,BER1,WH-B,Standard
4282,10,2023-02-25,BER1,WH-A,Standard
4283,10,2023-12-29,BER1,WH-B,Pickup
4284,10,2023-05-11,BER1,WH-A,Standard
4285,10,2023-12-05,BER1,WH-C,Standard
4286,10,2024-06-09,AMS1,WH-C,Pickup
4287,10,2024-12-19,PAR1,WH-A,Pickup
4288,10,2024-01-12,BER1,WH-C,Express
4289,10,2023-03-22,AMS1,WH-A,Pickup
4290,10,2024-07-14,PAR1,WH-B,Standard
4291,10,2024-06-23,AMS1,WH-A,Pickup
4292,10,2024-01-24,PAR1,WH-A,Pickup
4293,10,2023-02-04,AMS1,WH-A,Standard
4294,10,2024-06-14,PAR1,WH-C,Pickup
4295,10,2024-10-08,PAR1,WH-C,Express
4296,10,2024-06-09,PAR1,WH-C,Express
4297,10,2024-08-28,AMS1,WH-B,Pickup
4298,10,2024-06-25,BER1,WH-C,Express
4299,10,2024-05-23,BER1,WH-B,Express
4300,10,2023-04-22,AMS1,WH-B,Pickup
4301,10,2024-02-15,PAR1,WH-C,Pickup
4302,10,2023-11-17,BER1,WH-B,Express
4303,10,2024-12-02,BER1,WH-A,Pickup
4304,10,2023-04-14,AMS1,WH-B,Standard
4305,10,2024-12-28,PAR1,WH-C,Pickup
4306,10,2023-03-01,BER1,WH-B,Pickup
4307,10,2024-12-28,BER1,WH-B,Express
4308,10,2023-12-27,BER1,WH-A,Standard
4309,10,2023-11-20,BER1,WH-C,Pickup
4310,10,2024-12-10,PAR1,WH-B,Standard
4311,10,2024-06-12,PAR1,WH-B,Standard
4312,10,2024-04-10,BER1,WH-C,Express
4313,10,2024-05-21,BER1,WH-A,Standard
4314,10,2023-10-31,AMS1,WH-C,Pickup
4315,10,2024-12-31,BER1,WH-B,Express
4316,10,2024-01-19,PAR1,WH-A,Express
4317,10,2023-02-10,BER1,WH-A,Pickup
4318,10,2024-08-09,BER1,WH-A,Standard
4319,10,2024-10-25,PAR1,WH-C,Express
4320,10,2024-07-03,AMS1,WH-B,Standard
4321,10,2023-04-24,AMS1,WH-C,Standard
4322,10,2023-03-04,AMS1,WH-C,Standard
4323,10,2023-06-29,AMS1,WH-C,Express
4324,10,2024-01-23,AMS1,WH-A,Standard
4325,10,2023-09-23,PAR1,WH-B,Standard
4326,10,2024-06-18,AMS1,WH-B,Pickup
4327,10,2024-06-19,BER1,WH-A,Pickup
4328,10,2024-07-26,AMS1,WH-B,Standard
4329,10,2023-12-17,BER1,WH-A,Standard
4330,10,2024-10-19,AMS1,WH-B,Pickup
4331,10,2023-07-30,AMS1,WH-A,Pickup
4332,10,2023-08-03,BER1,WH-A,Express
4333,10,2024-08-31,PAR1,WH-C,Express
4334,10,2023-09-02,BER1,WH-A,Express
4335,10,2023-10-07,PAR1,WH-C,Express
4336,10,2024-10-23,BER1,WH-B,Pickup
4337,10,2023-10-07,BER1,WH-A,Pickup
4338,10,2023-04-14,PAR1,WH-C,Pickup
4339,10,2024-05-03,PAR1,WH-C,Express
4340,10,2024-06-25,BER1,WH-C,Pickup
4341,10,2024-12-30,AMS1,WH-C,Pickup
4342,10,2024-10-28,BER1,WH-A,Express
4343,10,2023-10-31,BER1,WH-C,Express
4344,10,2023-07-11,BER1,WH-C,Standard
4345,10,2023-07-01,AMS1,WH-C,Standard
4346,10,2023-05-17,PAR1,WH-C,Standard
4347,10,2023-07-15,PAR1,WH-B,Standard
4348,10,2023-05-12,PAR1,WH-C,Express
4349,10,2023-03-18,AMS1,WH-A,Standard
4350,10,2024-12-18,BER1,WH-C,Pickup
4351,10,2024-02-17,PAR1,WH-A,Standard
4352,10,2023-04-22,AMS1,WH-B,Express
4353,10,2023-03-08,BER1,WH-B,Express
4354,10,2024-09-21,BER1,WH-B,Express
4355,10,2024-03-07,BER1,WH-B,Pickup
4356,10,2024-04-06,AMS1,WH-A,Standard
4357,10,2023-09-18,PAR1,WH-A,Standard
4358,10,2024-05-01,PAR1,WH-B,Standard
4359,10,2024-06-22,BER1,WH-B,Express
4360,10,2024-09-10,AMS1,WH-B,Standard
4361,10,2024-08-16,BER1,WH-A,Standard
4362,10,2023-09-14,AMS1,WH-B,Standard
4363,10,2023-12-01,PAR1,WH-B,Standard
4364,10,2023-12-14,AMS1,WH-C,Standard
4365,10,2023-10-02,PAR1,WH-B,Standard
4366,10,2023-02-07,AMS1,WH-C,Standard
4367,10,2023-11-23,BER1,WH-A,Express
4368,10,2023-04-15,BER1,WH-A,Express
4369,10,2023-04-28,BER1,WH-C,Standard
4370,10,2024-03-21,PAR1,WH-C,Pickup
4371,10,2023-09-25,AMS1,WH-B,Pickup
4372,10,2024-09-30,BER1,WH-B,Standard
4373,10,2023-01-27,PAR1,WH-A,Express
4374,10,2024-05-05,PAR1,WH-B,Pickup
4375,10,2023-11-17,PAR1,WH-A,Pickup
4376,10,2024-06-08,BER1,WH-A,Standard
4377,10,2024-02-14,PAR1,WH-B,Standard
4378,10,2024-10-25,AMS1,WH-B,Express
4379,10,2024-07-18,AMS1,WH-B,Standard
4380,10,2024-01-13,AMS1,WH-B,Express
4381,10,2023-03-19,PAR1,WH-A,Express
4382,10,2024-12-01,AMS1,WH-C,Standard
4383,10,2023-07-07,PAR1,WH-B,Standard
4384,10,2023-10-22,AMS1,WH-A,Pickup
4385,10,2023-12-06,BER1,WH-C,Pickup
4386,10,2024-05-12,PAR1,WH-B,Standard
4387,10,2023-07-04,AMS1,WH-A,Standard
4388,10,2024-02-02,AMS1,WH-A,Standard
4389,10,2024-10-06,PAR1,WH-B,Standard
4390,10,2023-07-08,AMS1,WH-A,Pickup
4391,10,2024-09-10,PAR1,WH-B,Express
4392,10,2024-08-03,AMS1,WH-C,Standard
4393,10,2023-05-03,BER1,WH-B,Standard
4394,10,2024-07-16,AMS1,WH-C,Express
4395,10,2024-11-14,AMS1,WH-B,Standard
4396,10,2023-06-04,AMS1,WH-B,Standard
4397,10,2024-09-06,BER1,WH-C,Standard
4398,10,2023-08-20,BER1,WH-B,Standard
4399,10,2023-12-29,PAR1,WH-C,Pickup
4400,10,2023-05-28,PAR1,WH-C,Pickup
4401,10,2023-08-22,PAR1,WH-B,Pickup
4402,10,2023-10-17,AMS1,WH-A,Standard
4403,10,2024-07-31,AMS1,WH-C,Express
4404,10,2023-08-15,AMS1,WH-B,Pickup
4405,10,2024-12-16,PAR1,WH-C,Express
4406,10,2023-08-30,BER1,WH-A,Standard
4407,10,2023-09-07,BER1,WH-C,Pickup
4408,10,2023-05-18,AMS1,WH-B,Standard
4409,10,2024-07-08,BER1,WH-C,Pickup
4410,10,2023-11-09,AMS1,WH-C,Pickup
4411,10,2024-02-10,PAR1,WH-B,Pickup
4412,10,2023-03-14,AMS1,WH-B,Pickup
4413,10,2024-09-13,AMS1,WH-A,Express
4414,10,2023-07-17,AMS1,WH-A,Standard
4415,10,2023-01-29,BER1,WH-A,Standard
4416,10,2024-03-07,PAR1,WH-C,Pickup
4417,10,2023-02-15,PAR1,WH-A,Standard
4418,10,2023-02-06,PAR1,WH-C,Pickup
4419,10,2023-05-25,AMS1,WH-A,Express
4420,10,2024-01-25,PAR1,WH-B,Express
4421,10,2024-08-18,BER1,WH-B,Pickup
4422,10,2023-06-12,BER1,WH-A,Standard
4423,10,2024-09-21,AMS1,WH-C,Pickup
4424,10,2023-05-22,AMS1,WH-C,Express
4425,10,2023-05-27,PAR1,WH-C,Express
4426,10,2024-01-06,PAR1,WH-A,Standard
4427,10,2024-08-03,PAR1,WH-B,Pickup
4428,10,2024-07-29,PAR1,WH-B,Express
4429,10,2024-08-24,BER1,WH-C,Pickup
4430,10,2024-05-07,AMS1,WH-B,Standard
4431,10,2024-07-25,BER1,WH-A,Pickup
4432,10,2023-05-16,AMS1,WH-B,Express
4433,10,2024-01-31,AMS1,WH-B,Standard
4434,10,2023-01-19,AMS1,WH-A,Pickup
4435,10,2023-06-19,AMS1,WH-B,Express
4436,10,2024-01-27,AMS1,WH-B,Pickup
4437,10,2023-07-25,PAR1,WH-B,Express
4438,10,2023-02-02,PAR1,WH-A,Standard
4439,10,2023-07-25,BER1,WH-A,Standard
4440,10,2023-02-11,PAR1,WH-B,Pickup
4441,10,2023-01-21,PAR1,WH-B,Express
4442,10,2023-07-13,BER1,WH-B,Pickup
4443,10,2023-06-27,BER1,WH-B,Pickup
4444,10,2023-01-28,BER1,WH-A,Express
4445,10,2023-07-28,AMS1,WH-C,Express
4446,10,2024-02-26,AMS1,WH-C,Standard
4447,10,2024-10-15,BER1,WH-A,Standard
4448,10,2024-09-23,AMS1,WH-A,Pickup
4449,10,2024-11-26,PAR1,WH-C,Standard
4450,10,2024-11-10,AMS1,WH-A,Express
4451,10,2024-01-21,AMS1,WH-B,Standard
4452,10,2024-02-02,BER1,WH-B,Express
4453,10,2024-07-17,BER1,WH-C,Pickup
4454,10,2023-12-28,BER1,WH-B,Standard
4455,10,2023-03-12,AMS1,WH-A,Pickup
4456,10,2023-03-28,BER1,WH-B,Standard
4457,10,2024-08-26,BER1,WH-C,Standard
4458,10,2024-12-16,BER1,WH-A,Express
4459,10,2023-06-20,BER1,WH-C,Pickup
4460,10,2023-04-08,AMS1,WH-B,Standard
4461,10,2023-03-22,BER1,WH-A,Standard
4462,10,2024-12-04,AMS1,WH-B,Express
4463,10,2024-12-01,BER1,WH-C,Standard
4464,10,2023-02-27,AMS1,WH-A,Standard
4465,10,2024-07-09,AMS1,WH-B,Standard
4466,10,2024-01-07,AMS1,WH-A,Express
4467,10,2024-02-02,BER1,WH-A,Express
4468,10,2024-12-22,BER1,WH-A,Standard
4469,10,2024-06-17,PAR1,WH-C,Express
4470,10,2024-06-15,AMS1,WH-B,Standard
4471,10,2023-07-21,BER1,WH-C,Standard
4472,10,2024-12-27,AMS1,WH-B,Pickup
4473,10,2024-01-02,AMS1,WH-A,Express
4474,10,2023-11-27,BER1,WH-C,Express
4475,10,2024-08-07,BER1,WH-B,Express
4476,10,2024-01-12,PAR1,WH-C,Standard
4477,10,2023-05-26,BER1,WH-C,Standard
4478,10,2023-05-02,PAR1,WH-A,Express
4479,10,2023-07-27,BER1,WH-A,Pickup
4480,10,2024-08-16,PAR1,WH-A,Express
4481,10,2024-12-20,BER1,WH-B,Standard
4482,10,2024-06-10,PAR1,WH-C,Pickup
4483,10,2023-07-18,AMS1,WH-B,Express
4484,10,2023-05-09,PAR1,WH-C,Standard
4485,10,2024-10-04,PAR1,WH-A,Standard
4486,10,2023-04-24,BER1,WH-A,Pickup
4487,10,2023-06-20,AMS1,WH-A,Express
4488,10,2023-06-30,AMS1,WH-B,Standard
4489,10,2024-09-13,BER1,WH-B,Standard
4490,10,2024-03-25,AMS1,WH-A,Standard
4491,10,2023-05-24,BER1,WH-B,Pickup
4492,10,2024-09-27,PAR1,WH-B,Pickup
4493,10,2023-04-26,PAR1,WH-C,Pickup
4494,10,2024-05-11,PAR1,WH-B,Express
4495,10,2024-11-12,BER1,WH-A,Pickup
4496,10,2023-03-09,AMS1,WH-A,Pickup
4497,10,2024-03-14,BER1,WH-B,Standard
4498,10,2023-05-23,AMS1,WH-C,Pickup
4499,10,2024-12-15,AMS1,WH-A,Pickup
4500,10,2023-06-09,AMS1,WH-C,Pickup
4501,10,2024-02-21,BER1,WH-B,Standard
4502,10,2023-08-29,AMS1,WH-C,Standard
4503,10,2023-10-23,BER1,WH-B,Standard
4504,10,2023-03-08,PAR1,WH-B,Pickup
4505,10,2023-05-16,AMS1,WH-B,Pickup
4506,10,2024-01-21,AMS1,WH-A,Pickup
4507,10,2024-01-13,AMS1,WH-C,Express
4508,10,2024-05-21,PAR1,WH-C,Express
4509,10,2023-02-15,PAR1,WH-B,Pickup
4510,10,2024-05-08,BER1,WH-C,Express
4511,10,2024-08-04,PAR1,WH-A,Express
4512,10,2024-12-21,BER1,WH-A,Express
4513,10,2024-11-05,BER1,WH-B,Express
4514,10,2023-12-03,BER1,WH-A,Pickup
4515,10,2024-01-08,PAR1,WH-B,Standard
4516,10,2023-03-02,PAR1,WH-C,Standard
4517,10,2023-06-13,BER1,WH-C,Express
4518,10,2023-04-25,AMS1,WH-B,Standard
4519,10,2024-07-14,AMS1,WH-B,Express
4520,10,2023-06-04,PAR1,WH-C,Standard
4521,10,2023-04-06,PAR1,WH-A,Express
4522,10,2023-06-08,AMS1,WH-A,Standard
4523,10,2023-07-13,PAR1,WH-C,Pickup
4524,10,2023-01-09,AMS1,WH-A,Pickup
4525,10,2024-12-13,BER1,WH-B,Pickup
4526,10,2024-05-14,PAR1,WH-A,Express
4527,10,2024-05-02,AMS1,WH-A,Standard
4528,10,2024-08-11,BER1,WH-C,Express
4529,10,2024-11-01,AMS1,WH-A,Standard
4530,10,2024-09-30,BER1,WH-C,Pickup
4531,10,2023-12-30,BER1,WH-B,Express
4532,10,2023-05-27,PAR1,WH-A,Pickup
4533,10,2023-03-17,AMS1,WH-A,Express
4534,10,2023-04-24,BER1,WH-C,Standard
4535,10,2024-01-16,BER1,WH-A,Pickup
4536,10,2024-04-29,BER1,WH-B,Pickup
4537,10,2023-08-05,PAR1,WH-A,Express
4538,10,2023-12-09,AMS1,WH-C,Express
4539,10,2023-05-28,AMS1,WH-A,Standard
4540,10,2024-11-18,AMS1,WH-B,Pickup
4541,10,2023-10-08,PAR1,WH-A,Standard
4542,10,2023-09-30,BER1,WH-A,Pickup
4543,10,2025-01-07,BER1,WH-A,Standard
4544,10,2024-08-14,AMS1,WH-C,Pickup
4545,10,2023-07-06,PAR1,WH-C,Express
4546,10,2023-05-22,PAR1,WH-A,Express
4547,10,2024-10-13,BER1,WH-A,Pickup
4548,10,2023-08-22,BER1,WH-C,Standard
4549,10,2023-08-01,BER1,WH-A,Express
4550,10,2023-10-22,PAR1,WH-B,Express
4551,10,2024-02-28,AMS1,WH-B,Express
4552,10,2023-12-25,AMS1,WH-B,Pickup
4553,10,2023-04-02,PAR1,WH-C,Pickup
4554,10,2024-02-21,AMS1,WH-A,Pickup
4555,10,2024-01-12,AMS1,WH-C,Express
4556,10,2024-05-10,BER1,WH-B,Pickup
4557,10,2023-07-16,AMS1,WH-C,Pickup
4558,10,2024-01-15,PAR1,WH-B,Express
4559,10,2024-07-15,PAR1,WH-B,Standard
4560,10,2024-03-29,AMS1,WH-B,Express
4561,10,2024-06-23,BER1,WH-A,Pickup
4562,10,2023-03-02,BER1,WH-C,Standard
4563,10,2024-05-29,AMS1,WH-A,Express
4564,10,2024-06-01,AMS1,WH-A,Express
4565,10,2024-06-07,BER1,WH-B,Pickup
4566,10,2024-02-09,AMS1,WH-C,Express
4567,10,2024-05-05,AMS1,WH-C,Standard
4568,10,2024-06-25,BER1,WH-B,Standard
4569,10,2024-12-04,BER1,WH-C,Standard
4570,10,2024-10-17,PAR1,WH-A,Standard
4571,10,2023-09-06,PAR1,WH-B,Express
4572,10,2023-06-07,PAR1,WH-C,Standard
4573,10,2024-12-03,PAR1,WH-A,Standard
4574,10,2023-02-28,AMS1,WH-A,Express
4575,10,2023-05-30,AMS1,WH-B,Pickup
4576,10,2024-11-02,BER1,WH-C,Express
4577,10,2023-03-14,AMS1,WH-B,Standard
4578,10,2023-07-10,AMS1,WH-B,Pickup
4579,10,2024-04-25,AMS1,WH-B,Standard
4580,10,2023-01-29,BER1,WH-C,Express
4581,10,2023-05-11,AMS1,WH-A,Standard
4582,10,2024-06-19,BER1,WH-B,Pickup
4583,10,2023-05-02,BER1,WH-B,Pickup
4584,10,2024-09-06,BER1,WH-B,Standard
4585,10,2023-04-23,AMS1,WH-A,Express
4586,10,2024-07-05,BER1,WH-A,Standard
4587,10,2024-06-10,PAR1,WH-C,Express
4588,10,2023-09-04,BER1,WH-B,Express
4589,10,2024-04-01,PAR1,WH-C,Pickup
4590,10,2024-10-08,AMS1,WH-A,Express
4591,10,2023-05-19,PAR1,WH-C,Pickup
4592,10,2024-09-02,PAR1,WH-A,Pickup
4593,10,2024-08-15,AMS1,WH-A,Standard
4594,10,2024-02-16,AMS1,WH-B,Express
4595,10,2024-01-10,AMS1,WH-B,Express
4596,10,2024-10-11,AMS1,WH-B,Pickup
4597,10,2023-02-26,PAR1,WH-B,Standard
4598,10,2023-08-08,BER1,WH-A,Pickup
4599,10,2024-04-27,BER1,WH-C,Pickup
4600,10,2024-12-22,BER1,WH-B,Pickup
4601,10,2024-06-28,AMS1,WH-A,Pickup
4602,10,2023-12-03,PAR1,WH-C,Pickup
4603,10,2023-09-08,PAR1,WH-A,Pickup
4604,10,2024-10-07,AMS1,WH-A,Pickup
4605,10,2024-04-24,BER1,WH-C,Standard
4606,10,2023-02-16,PAR1,WH-C,Pickup
4607,10,2024-06-11,BER1,WH-C,Standard
4608,10,2024-05-27,BER1,WH-B,Standard
4609,10,2023-07-13,PAR1,WH-C,Standard
4610,10,2024-03-12,AMS1,WH-C,Pickup
4611,10,2024-06-06,AMS1,WH-A,Express
4612,10,2024-05-26,BER1,WH-C,Express
4613,10,2023-01-30,PAR1,WH-A,Pickup
4614,10,2024-07-18,AMS1,WH-A,Express
4615,10,2024-03-08,AMS1,WH-A,Pickup
4616,10,2024-10-24,BER1,WH-C,Express
4617,10,2023-12-15,PAR1,WH-B,Pickup
4618,10,2023-04-02,AMS1,WH-B,Standard
4619,10,2023-01-16,PAR1,WH-B,Standard
4620,10,2023-06-08,AMS1,WH-B,Standard
4621,10,2024-08-03,PAR1,WH-B,Standard
4622,10,2024-11-12,PAR1,WH-A,Express
4623,10,2024-01-05,AMS1,WH-C,Pickup
4624,10,2023-07-05,AMS1,WH-B,Standard
4625,10,2023-12-24,PAR1,WH-C,Express
4626,10,2024-07-28,AMS1,WH-B,Express
4627,10,2023-12-08,BER1,WH-C,Pickup
4628,10,2024-06-23,BER1,WH-A,Standard
4629,10,2024-02-07,AMS1,WH-B,Express
4630,10,2023-08-05,AMS1,WH-A,Express
4631,10,2024-08-16,BER1,WH-A,Standard
4632,10,2024-04-08,PAR1,WH-B,Pickup
4633,10,2023-03-12,BER1,WH-A,Standard
4634,10,2024-07-24,PAR1,WH-B,Standard
4635,10,2023-06-28,PAR1,WH-B,Standard
4636,10,2023-04-01,BER1,WH-A,Pickup
4637,10,2023-04-25,AMS1,WH-B,Express
4638,10,2023-02-20,AMS1,WH-C,Pickup
4639,10,2024-09-05,AMS1,WH-B,Pickup
4640,10,2024-06-16,AMS1,WH-C,Express
4641,10,2023-09-13,AMS1,WH-A,Standard
4642,10,2023-02-23,AMS1,WH-A,Pickup
4643,10,2023-08-19,PAR1,WH-A,Express
4644,10,2023-07-26,BER1,WH-A,Pickup
4645,10,2023-11-15,AMS1,WH-C,Express
4646,10,2023-01-27,AMS1,WH-A,Pickup
4647,10,2024-03-20,AMS1,WH-B,Standard
4648,10,2024-08-14,AMS1,WH-C,Express
4649,10,2023-06-24,AMS1,WH-B,Express
4650,10,2024-05-11,BER1,WH-A,Express
4651,10,2024-11-10,PAR1,WH-B,Express
4652,10,2024-05-11,BER1,WH-C,Express
4653,10,2023-07-27,BER1,WH-A,Express
4654,10,2024-08-23,AMS1,WH-A,Standard
4655,10,2023-12-16,BER1,WH-B,Standard
4656,10,2024-11-21,AMS1,WH-A,Standard
4657,10,2023-05-11,AMS1,WH-A,Standard
4658,10,2024-08-22,BER1,WH-B,Standard
4659,10,2023-03-06,AMS1,WH-C,Standard
4660,10,2023-01-18,BER1,WH-A,Standard
4661,10,2023-07-24,PAR1,WH-A,Express
4662,10,2024-07-24,PAR1,WH-B,Express
4663,10,2024-09-12,PAR1,WH-A,Standard
4664,10,2023-07-23,PAR1,WH-B,Pickup
4665,10,2024-04-30,AMS1,WH-C,Standard
4666,10,2024-12-21,BER1,WH-C,Express
4667,10,2024-10-08,AMS1,WH-A,Pickup
4668,10,2024-01-21,PAR1,WH-C,Pickup
4669,10,2024-12-19,AMS1,WH-A,Standard
4670,10,2023-06-01,PAR1,WH-A,Express
4671,10,2023-12-02,AMS1,WH-C,Pickup
4672,10,2024-12-07,AMS1,WH-A,Express
4673,10,2023-05-05,BER1,WH-C,Standard
4674,10,2023-12-12,PAR1,WH-C,Pickup
4675,10,2024-03-12,BER1,WH-A,Pickup
4676,10,2024-06-29,BER1,WH-C,Standard
4677,10,2024-02-08,AMS1,WH-B,Standard
4678,10,2024-12-12,BER1,WH-A,Standard
4679,10,2024-12-05,PAR1,WH-A,Standard
4680,10,2023-03-28,PAR1,WH-A,Pickup
4681,10,2023-07-03,AMS1,WH-C,Standard
4682,10,2023-03-11,AMS1,WH-B,Pickup
4683,10,2023-05-27,PAR1,WH-A,Express
4684,10,2024-03-05,BER1,WH-B,Pickup
4685,10,2024-06-01,AMS1,WH-A,Pickup
4686,10,2023-06-29,BER1,WH-A,Express
4687,10,2023-10-11,PAR1,WH-B,Standard
4688,10,2024-02-16,PAR1,WH-B,Standard
4689,10,2023-03-25,PAR1,WH-A,Express
4690,10,2024-08-19,AMS1,WH-A,Pickup
4691,10,2023-07-16,BER1,WH-C,Standard
4692,10,2024-06-26,PAR1,WH-C,Pickup
4693,10,2024-09-30,PAR1,WH-A,Pickup
4694,10,2024-08-24,PAR1,WH-C,Pickup
4695,10,2024-07-01,BER1,WH-C,Pickup
4696,10,2023-11-11,BER1,WH-B,Express
4697,10,2023-11-05,PAR1,WH-A,Standard
4698,10,2023-08-29,BER1,WH-B,Standard
4699,10,2024-03-23,AMS1,WH-C,Standard
4700,10,2023-10-23,PAR1,WH-C,Pickup
4701,10,2023-05-01,PAR1,WH-C,Standard
4702,10,2024-09-29,PAR1,WH-C,Express
4703,10,2024-06-06,PAR1,WH-C,Standard
4704,10,2023-11-22,PAR1,WH-B,Standard
4705,10,2023-07-16,PAR1,WH-B,Express
4706,10,2024-04-23,PAR1,WH-C,Express
4707,10,2024-11-27,PAR1,WH-C,Standard
4708,10,2024-12-06,AMS1,WH-B,Pickup
4709,10,2023-03-31,BER1,WH-B,Express
4710,10,2024-08-28,AMS1,WH-A,Express
4711,10,2024-09-25,BER1,WH-C,Express
4712,10,2024-01-05,PAR1,WH-A,Standard
4713,10,2023-12-28,BER1,WH-C,Standard
4714,10,2024-07-16,PAR1,WH-B,Pickup
4715,10,2024-06-26,AMS1,WH-B,Pickup
4716,10,2024-11-28,BER1,WH-B,Express
4717,10,2024-12-19,BER1,WH-B,Standard
4718,10,2024-10-11,PAR1,WH-C,Pickup
4719,10,2024-08-10,BER1,WH-A,Pickup
4720,10,2023-09-29,AMS1,WH-B,Standard
4721,10,2023-02-05,PAR1,WH-B,Pickup
4722,10,2023-11-21,PAR1,WH-C,Express
4723,10,2024-05-30,AMS1,WH-C,Express
4724,10,2024-11-24,BER1,WH-B,Standard
4725,10,2024-08-23,PAR1,WH-B,Pickup
4726,10,2023-06-04,PAR1,WH-C,Pickup
4727,10,2023-04-19,PAR1,WH-A,Standard
4728,10,2024-09-04,AMS1,WH-C,Express
4729,10,2024-07-22,AMS1,WH-B,Express
